FECHA (YYMMDD);HORA (HHMM);;
140710;1900;71;
140710;2000;71;
140710;2100;72;
140710;2200;73;
140710;2300;73;
140711;0000;72;
140711;0100;73;
140711;0200;74;
140711;0300;75;
140711;0400;75;
140711;0500;75;
140711;0600;73;
140711;0700;72;
140711;0800;71;
140711;0900;68;
140711;1000;64;
140711;1100;61;
140711;1200;59;
140711;1300;56;
140711;1400;56;
140711;1500;57;
140711;1600;61;
140711;1700;62;
140711;1800;63;
140711;1900;65;
140711;2000;68;
140711;2100;73;
140711;2200;73;
140711;2300;74;
140712;0000;74;
140712;0100;75;
140712;0200;74;
140712;0300;76;
140712;0400;80;
140712;0500;82;
140712;0600;82;
140712;0700;83;
140712;0800;83;
140712;0900;74;
140712;1000;59;
140712;1100;50;
140712;1200;48;
140712;1300;47;
140712;1400;48;
140712;1500;46;
140712;1600;52;
140712;1700;64;
140712;1800;73;
140712;1900;76;
140712;2000;78;
140712;2100;80;
140712;2200;83;
140712;2300;85;
140713;0000;85;
140713;0100;86;
140713;0200;86;
140713;0300;87;
140713;0400;88;
140713;0500;85;
140713;0600;86;
140713;0700;86;
140713;0800;84;
140713;0900;83;
140713;1000;78;
140713;1100;66;
140713;1200;60;
140713;1300;65;
140713;1400;66;
140713;1500;65;
140713;1600;73;
140713;1700;79;
140713;1800;80;
140713;1900;80;
140713;2000;81;
140713;2100;80;
140713;2200;76;
140713;2300;75;
140714;0000;74;
140714;0100;74;
140714;0200;73;
140714;0300;77;
140714;0400;76;
140714;0500;76;
140714;0600;75;
140714;0700;73;
140714;0800;71;
140714;0900;81;
140714;1000;93;
140714;1100;93;
140714;1200;94;
140714;1300;96;
140714;1400;96;
140714;1500;95;
140714;1600;94;
140714;1700;97;
140714;1800;96;
140714;1900;95;
140714;2000;95;
140714;2100;95;
140714;2200;95;
140714;2300;95;
140715;0000;96;
140715;0100;95;
140715;0200;95;
140715;0300;95;
140715;0400;95;
140715;0500;95;
140715;0600;95;
140715;0700;94;
140715;0800;92;
140715;0900;85;
140715;1000;75;
